Артикул;Наименование;ТИП;стиль;"МРЦ руб";"цвет арматуры";"цвет абажура";"материал арматуры";"материал абажура";"цвет встройки";"цвет кабеля/цепи";производитель;цоколь;напряжение;"мощность ламп";"степень защиты";"кол-во ламп";диаметр;"диаметр абажура/плафона";ширина;высота;"диапазон регулировки min-max";коллекция;фото;вес;Количество
"LDP 6025-3 GD";"Подвесной светильник Lumina Deco Bosco LDP 6025-3 GD";Люстры;Современный;52680;золотой;белый;"металл, стекло";стекло;золотой;прозрачный;"Lumina Deco";E27;220-240;40;IP20;3;;150;210;210;"550 - 850";;https://luminadecoshop.ru/26058/podvesnoj-svetilnik-lumina-deco-bosco-ldp-6025-3-gd.jpg;6,1;8
"LDC 8040-7 CHR+PR";"Потолочная люстра Lumina Deco Devoli LDC 8040-7 CHR+PR";Люстры;"Современный, Индустриальный";46680;хром;прозрачный;металл;стекло;хром;;"Lumina Deco";E27;220-240;40;IP20;7;700;150;;400;;;"https://luminadecoshop.ru/26103/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-chrpr.jpg;https://luminadecoshop.ru/26120/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-chrpr.jpg;https://luminadecoshop.ru/26121/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-chrpr.jpg;https://luminadecoshop.ru/26122/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-chrpr.jpg";5,1;1
"LDP 6027-6 BK+MD";"Подвесной светильник Lumina Deco Vivaldo LDP 6027-6 BK+MD";Люстры;Современный;30480;"черный, бронза";прозрачный;металл;стекло;бронза;;"Lumina Deco";E14;220-240;40;IP20;;900;150;900;;"700 - 1200";;https://luminadecoshop.ru/26098/podvesnoj-svetilnik-lumina-deco-vivaldo-ldp-6027-6-bkmd.jpg;4,1;2
"LDP 6043-4 BK+MD";"Подвесной светильник Lumina Deco Renzo LDP 6043-4 BK+MD";Светильники;"Современный, Лофт";30480;черный;"белый, бронза";металл;"металл, стекло";черный;;"Lumina Deco";"E27, G9";220-240;40;IP20;4;;100;1400;760;;;"https://luminadecoshop.ru/26100/podvesnoj-svetilnik-lumina-deco-renzo-ldp-6043-4-bkmd.jpg;https://luminadecoshop.ru/26110/podvesnoj-svetilnik-lumina-deco-renzo-ldp-6043-4-bkmd.jpg;https://luminadecoshop.ru/26111/podvesnoj-svetilnik-lumina-deco-renzo-ldp-6043-4-bkmd.jpg;https://luminadecoshop.ru/26112/podvesnoj-svetilnik-lumina-deco-renzo-ldp-6043-4-bkmd.jpg;https://luminadecoshop.ru/26113/podvesnoj-svetilnik-lumina-deco-renzo-ldp-6043-4-bkmd.jpg";3,5;1
"LDP 6044-5 MD";"Подвесной светильник Lumina Deco Rianza LDP 6044-5 MD";Светильники;"Современный, Лофт";37560;бронза;прозрачный;металл;стекло;бронза;;"Lumina Deco";G9;220-240;28;IP20;5;;120;720;850;;;"https://luminadecoshop.ru/26102/podvesnoj-svetilnik-lumina-deco-rianza-ldp-6044-5-md.jpg;https://luminadecoshop.ru/26117/podvesnoj-svetilnik-lumina-deco-rianza-ldp-6044-5-md.jpg;https://luminadecoshop.ru/26118/podvesnoj-svetilnik-lumina-deco-rianza-ldp-6044-5-md.jpg;https://luminadecoshop.ru/26119/podvesnoj-svetilnik-lumina-deco-rianza-ldp-6044-5-md.jpg";4,1;4
"LDP 6029-6 BK+MD";"Подвесной светильник Lumina Deco Valpina LDP 6029-6 BK+MD";Люстры;"Современный, Лофт";30480;"черный, бронза";белый;металл;стекло;бронза;;"Lumina Deco";G9;220-240;28;IP20;6;800;100;800;;"700 - 1200";;"https://luminadecoshop.ru/26097/podvesnoj-svetilnik-lumina-deco-valpina-ldp-6029-6-bkmd.jpg;https://luminadecoshop.ru/26106/podvesnoj-svetilnik-lumina-deco-valpina-ldp-6029-6-bkmd.jpg";3,9;1
"LDP 6042-4 BK+MD";"Подвесной светильник Lumina Deco Drino LDP 6042-4 BK+MD";Светильники;"Современный, Лофт";30360;черный;"белый, бронза";металл;"металл, стекло";черный;;"Lumina Deco";"E27, GU10";220-240;"28, 40";IP20;4;;200;850;700;;;"https://luminadecoshop.ru/26099/podvesnoj-svetilnik-lumina-deco-drino-ldp-6042-4-bkmd.jpg;https://luminadecoshop.ru/26107/podvesnoj-svetilnik-lumina-deco-drino-ldp-6042-4-bkmd.jpg;https://luminadecoshop.ru/26108/podvesnoj-svetilnik-lumina-deco-drino-ldp-6042-4-bkmd.jpg;https://luminadecoshop.ru/26109/podvesnoj-svetilnik-lumina-deco-drino-ldp-6042-4-bkmd.jpg";3,6;3
"LDC 8040-7 F.GD+PR";"Потолочная люстра Lumina Deco Devoli LDC 8040-7 F.GD+PR";Люстры;"Современный, Индустриальный";46680;золотой;прозрачный;металл;стекло;золотой;;"Lumina Deco";E27;220-240;40;IP20;7;700;150;;400;;;"https://luminadecoshop.ru/26104/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-fgdpr.jpg;https://luminadecoshop.ru/26123/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-fgdpr.jpg;https://luminadecoshop.ru/26124/potolochnaya-lyustra-lumina-deco-devoli-ldc-8040-7-fgdpr.jpg";5,1;7
"LDF 6011-1 MD";"Торшер Lumina Deco Granino LDF 6011-1 MD";Торшеры;Современный;34920;"белый, бронза";белый;металл;стекло;бронза;;"Lumina Deco";E27;220-240;40;IP20;1;;180;650;1450;;;"https://luminadecoshop.ru/26135/torsher-lumina-deco-granino-ldf-6011-1-md.jpg;https://luminadecoshop.ru/26146/torsher-lumina-deco-granino-ldf-6011-1-md.jpg;https://luminadecoshop.ru/26147/torsher-lumina-deco-granino-ldf-6011-1-md.jpg";"11 ";4
"LDF 6030-5 CHR";"Торшер Lumina Deco Fredica LDF 6030-5 CHR";Торшеры;Современный;49560;хром;белый;металл;стекло;черный;;"Lumina Deco";E27;220-240;40;IP20;5;;150;350;1800;;;https://luminadecoshop.ru/26136/torsher-lumina-deco-fredica-ldf-6030-5-chr.jpg;20,6;5
"LDF 6030-5 GD";"Торшер Lumina Deco Fredica LDF 6030-5 GD";Торшеры;Современный;49560;золотой;белый;металл;стекло;черный;;"Lumina Deco";E27;220-240;40;IP20;5;;150;350;1800;;;https://luminadecoshop.ru/26137/torsher-lumina-deco-fredica-ldf-6030-5-gd.jpg;20,6;2
"LDF 6011-1 CHR";"Торшер Lumina Deco Granino LDF 6011-1 CHR";Торшеры;Современный;34920;"белый, хром";белый;металл;стекло;хром;;"Lumina Deco";E27;220-240;40;IP20;1;;180;650;1450;;;"https://luminadecoshop.ru/26134/torsher-lumina-deco-granino-ldf-6011-1-chr.jpg;https://luminadecoshop.ru/26144/torsher-lumina-deco-granino-ldf-6011-1-chr.jpg;https://luminadecoshop.ru/26145/torsher-lumina-deco-granino-ldf-6011-1-chr.jpg";"11 ";11
"LDC 6026-7 MD";"Потолочный светильник Lumina Deco Bergamo LDC 6026-7 MD";Люстры;Современный;47880;бронза;прозрачный;металл;стекло;бронза;;"Lumina Deco";G4;220-240;;IP20;7;;150;1200;640;;;"https://luminadecoshop.ru/26138/potolochnyj-svetilnik-lumina-deco-bergamo-ldc-6026-7-md.jpg;https://luminadecoshop.ru/26148/potolochnyj-svetilnik-lumina-deco-bergamo-ldc-6026-7-md.jpg";3,8;4
"LDF 8801-5 CHR";"Торшер Lumina Deco Zorba LDF 8801-5 CHR";Торшеры;Современный;54480;хром;хром;металл;металл;серый;;"Lumina Deco";E27;220-240;40;IP20;5;;160;1700;2300;да;;https://luminadecoshop.ru/26143/torsher-lumina-deco-zorba-ldf-8801-5-chr.jpg;"18 ";1
"LDP 6033-16 BK+GD";"Подвесной светильник Lumina Deco Marsiada LDP 6033-16 BK+GD";Люстры;Современный;49680;"черный, золотой";;металл;стекло;черный;прозрачный;"Lumina Deco";G4;220-240;28;IP20;16;700;120;700;250;"350 - 1200";;"https://luminadecoshop.ru/26689/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-bkgd.jpg;https://luminadecoshop.ru/26695/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-bkgd.jpg";9;10
"LDP 6033-15 BK+GD";"Подвесной светильник Lumina Deco Marsiada LDP 6033-15 BK+GD";Люстры;Современный;51480;"черный, золотой";;металл;стекло;черный;прозрачный;"Lumina Deco";G4;220-240;28;IP20;15;600;120;600;250;"350 - 1600";;"https://luminadecoshop.ru/26688/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-15-bkgd.jpg;https://luminadecoshop.ru/26694/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-15-bkgd.jpg";5,3;3
"LDP 6033-16 MD";"Подвесной светильник Lumina Deco Marsiada LDP 6033-16 MD";Люстры;Современный;49680;бронза;белый;металл;стекло;бронза;прозрачный;"Lumina Deco";G4;220-240;28;IP20;16;700;120;700;250;"350 - 1200";;"https://luminadecoshop.ru/28267/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg;https://luminadecoshop.ru/28329/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg;https://luminadecoshop.ru/28330/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg;https://luminadecoshop.ru/28331/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg;https://luminadecoshop.ru/28332/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-16-md.jpg";9;21
"DDC 821-30A";"Светодиодная потолочная люстра Lumina Deco Ortaggio DDC 821-30A";Люстры;Классический;11900;хром;хром;металл;стекло;;прозрачный;"Lumina Deco";LED;220-240;20;IP20;;300;;;250;да;;"https://luminadecoshop.ru/27157/svetodiodnaya-potolochnaya-lyustra-lumina-deco-ortaggio-ddc-821-30a.jpg;https://luminadecoshop.ru/27158/svetodiodnaya-potolochnaya-lyustra-lumina-deco-ortaggio-ddc-821-30a.jpg";3;8
"DDC 821-50A";"Светодиодная потолочная люстра Lumina Deco Ortaggio DDC 821-50A";Люстры;Классический;23550;хром;хром;металл;стекло;;прозрачный;"Lumina Deco";LED;220-240;40;IP20;;500;;;250;;;"https://luminadecoshop.ru/27161/svetodiodnaya-potolochnaya-lyustra-lumina-deco-ortaggio-ddc-821-50a.jpg;https://luminadecoshop.ru/27162/svetodiodnaya-potolochnaya-lyustra-lumina-deco-ortaggio-ddc-821-50a.jpg";6;6
"LDC 1029-5 GD";"Потолочный светильник Lumina Deco Veroni LDC 1029-5 GD";"Современные люстры";Современный;32040;золотой;золотой;металл;стекло;;;"Lumina Deco";G9;220-240;28;IP20;5;500;;;380;;;"https://luminadecoshop.ru/27177/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-gd.jpg;https://luminadecoshop.ru/27178/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-gd.jpg";6;7
"LDC 1029-5 R.GD";"Потолочный светильник Lumina Deco Veroni LDC 1029-5 R.GD";"Современные люстры";Современный;32040;"розовое золото";"розовое золото";металл;стекло;;;"Lumina Deco";G9;220-240;28;IP20;5;500;;;380;;;"https://luminadecoshop.ru/27179/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-rgd.jpg;https://luminadecoshop.ru/27180/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-rgd.jpg";6;3
"LDC 1029-5 CHR";"Потолочный светильник Lumina Deco Veroni LDC 1029-5 CHR";"Современные люстры";Современный;32040;хром;хром;металл;стекло;;;"Lumina Deco";G9;220-240;28;IP20;5;500;;;380;;;"https://luminadecoshop.ru/27175/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-chr.jpg;https://luminadecoshop.ru/27176/potolochnyj-svetilnik-lumina-deco-veroni-ldc-1029-5-chr.jpg";6;6
"LDP 6858 WT+GD";"Подвесной светильник Lumina Deco Boggi LDP 6858 WT+GD";Новинки;Лофт;7800;белый;белый;металл;металл;;;"Lumina Deco";E27;220-240;60;IP20;1;300;;;1430;;;"https://luminadecoshop.ru/27248/podvesnoj-svetilnik-lumina-deco-boggi-ldp-6858-wtgd.jpg;https://luminadecoshop.ru/27249/podvesnoj-svetilnik-lumina-deco-boggi-ldp-6858-wtgd.jpg;https://luminadecoshop.ru/27250/podvesnoj-svetilnik-lumina-deco-boggi-ldp-6858-wtgd.jpg;https://luminadecoshop.ru/27251/podvesnoj-svetilnik-lumina-deco-boggi-ldp-6858-wtgd.jpg";1,8;6
"LDP 6002-600 GD+GY";"Хрустальная подвесная люстра Lumina Deco Chici LDP 6002-600 GD+GY";"Хрустальные люстры";Классический;116400;золотой;дымчатый;металл;хрусталь;;;"Lumina Deco";E14;220-240;40;IP20;18;600;;;1000;;;"https://luminadecoshop.ru/27320/khrustalnaya-podvesnaya-lyustra-lumina-deco-chici-ldp-6002-600-gdgy.jpg;https://luminadecoshop.ru/27321/khrustalnaya-podvesnaya-lyustra-lumina-deco-chici-ldp-6002-600-gdgy.jpg;https://luminadecoshop.ru/27322/khrustalnaya-podvesnaya-lyustra-lumina-deco-chici-ldp-6002-600-gdgy.jpg;https://luminadecoshop.ru/27323/khrustalnaya-podvesnaya-lyustra-lumina-deco-chici-ldp-6002-600-gdgy.jpg;https://luminadecoshop.ru/27324/khrustalnaya-podvesnaya-lyustra-lumina-deco-chici-ldp-6002-600-gdgy.jpg;https://luminadecoshop.ru/27325/khrustalnaya-podvesnaya-lyustra-lumina-deco-chici-ldp-6002-600-gdgy.jpg";;1
"LDP 6811-3 GD";"Подвесной светильник Lumina Deco Alacosmo LDP 6811-3 RD GD";Новинки;Современный;19450;золотой;золотой;металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;3;400;180;;1200;;;"https://luminadecoshop.ru/27310/podvesnoj-svetilnik-lumina-deco-alacosmo-ldp-6811-3-rd-gd.jpg;https://luminadecoshop.ru/27311/podvesnoj-svetilnik-lumina-deco-alacosmo-ldp-6811-3-rd-gd.jpg";3;19
"LDP 7028-8+4 WT";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7028-8+4 WT";"Хрустальные люстры";Классический;31900;белый;белый;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;12;;;;;;;"https://luminadecoshop.ru/27255/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-84-wt.jpg;https://luminadecoshop.ru/27256/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-84-wt.jpg;https://luminadecoshop.ru/27257/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-84-wt.jpg";"13 ";3
"LDP 7028-6 WT";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7028-6 WT";"Хрустальные люстры";Классический;22300;белый;белый;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;6;600;;;1160;;;"https://luminadecoshop.ru/27261/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-6-wt.jpg;https://luminadecoshop.ru/27262/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-6-wt.jpg;https://luminadecoshop.ru/27263/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-6-wt.jpg";9;2
"LDP 1217-3 GY+BK";"Подвесной светильник Lumina Deco Gato LDP 1217-3 GY+BK";Новинки;"Современный, Лофт";34440;хром;дымчатый;металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;3;450;200;;1500;;;"https://luminadecoshop.ru/27316/podvesnoj-svetilnik-lumina-deco-gato-ldp-1217-3-gybk.jpg;https://luminadecoshop.ru/27317/podvesnoj-svetilnik-lumina-deco-gato-ldp-1217-3-gybk.jpg";6;8
"LDP 7026-6+3 SL+GD";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7026-6+3 SL+GD";"Хрустальные люстры";Классический;20700;золотой;золотой;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;9;550;;;1000;;;"https://luminadecoshop.ru/27286/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-63-slgd.jpg;https://luminadecoshop.ru/27287/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-63-slgd.jpg;https://luminadecoshop.ru/27288/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7026-63-slgd.jpg";6,7;7
"LDP 8039-400 BK+MD";"Подвесной светильник Lumina Deco Grosetto LDP 8039-400 BK+MD";Новинки;Современный;12360;черный;черный;металл;металл;;;"Lumina Deco";E27;220-240;60;IP20;1;400;;;150;;;"https://luminadecoshop.ru/27213/podvesnoj-svetilnik-lumina-deco-grosetto-ldp-8039-400-bkmd.jpg;https://luminadecoshop.ru/27214/podvesnoj-svetilnik-lumina-deco-grosetto-ldp-8039-400-bkmd.jpg";6;16
"LDP 6835-1 WT+CHR";"Подвесной светильник Lumina Deco Snowman LDP 6835-1 WT+CHR";Новинки;дизайнерский;21550;хром;белый;стекло;стекло;;;"Lumina Deco";LED;220-240;15;IP20;1;120;;;1800;;;"https://luminadecoshop.ru/27245/podvesnoj-svetilnik-lumina-deco-snowman-ldp-6835-1-wtchr.jpg;https://luminadecoshop.ru/27246/podvesnoj-svetilnik-lumina-deco-snowman-ldp-6835-1-wtchr.jpg;https://luminadecoshop.ru/27247/podvesnoj-svetilnik-lumina-deco-snowman-ldp-6835-1-wtchr.jpg";2,14;1
"LDP 6841-3 GY";"Подвесной светильник Lumina Deco Braga LDP 6841-3 GY";Новинки;Современный;31800;хром;дымчатый;металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;3;450;220;;1200;;;"https://luminadecoshop.ru/27318/podvesnoj-svetilnik-lumina-deco-braga-ldp-6841-3-gy.jpg;https://luminadecoshop.ru/27319/podvesnoj-svetilnik-lumina-deco-braga-ldp-6841-3-gy.jpg";5;9
"LDP 8039-400 WT+CHR";"Подвесной светильник Lumina Deco Grosetto LDP 8039-400 WT+CHR";Новинки;Современный;12360;белый;белый;металл;металл;;;"Lumina Deco";E27;220-240;60;IP20;1;400;;;150;;;"https://luminadecoshop.ru/27209/podvesnoj-svetilnik-lumina-deco-grosetto-ldp-8039-400-wtchr.jpg;https://luminadecoshop.ru/27210/podvesnoj-svetilnik-lumina-deco-grosetto-ldp-8039-400-wtchr.jpg";6;10
"LDP 6004-600 CHR";"Хрустальная подвесная люстра Lumina Deco Reeli LDP 6004-600 CHR";"Хрустальные люстры";Классический;48800;хром;прозрачный;металл;хрусталь;;;"Lumina Deco";E14;220-240;40;IP20;16;600;;;1000;;;"https://luminadecoshop.ru/27295/khrustalnaya-podvesnaya-lyustra-lumina-deco-reeli-ldp-6004-600-chr.jpg;https://luminadecoshop.ru/27296/khrustalnaya-podvesnaya-lyustra-lumina-deco-reeli-ldp-6004-600-chr.jpg;https://luminadecoshop.ru/27297/khrustalnaya-podvesnaya-lyustra-lumina-deco-reeli-ldp-6004-600-chr.jpg";17;1
"LDP 7028-6+3 WT";"Хрустальная подвесная люстра Lumina Deco Eliza LDP 7028-6+3 WT";"Хрустальные люстры";Классический;28600;белый;белый;стекло;стекло;;;"Lumina Deco";E14;220-240;40;IP20;9;620;;;1160;;;"https://luminadecoshop.ru/27258/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-63-wt.jpg;https://luminadecoshop.ru/27259/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-63-wt.jpg;https://luminadecoshop.ru/27260/khrustalnaya-podvesnaya-lyustra-lumina-deco-eliza-ldp-7028-63-wt.jpg";"10 ";9
"LDP 6811-3 CHR";"Подвесной светильник Lumina Deco Alacosmo LDP 6811-3 RD CHR";Новинки;Современный;19450;хром;хром;металл;стекло;;;"Lumina Deco";E27;220-240;60;IP20;3;400;180;;1200;;;"https://luminadecoshop.ru/27308/podvesnoj-svetilnik-lumina-deco-alacosmo-ldp-6811-3-rd-chr.jpg;https://luminadecoshop.ru/27309/podvesnoj-svetilnik-lumina-deco-alacosmo-ldp-6811-3-rd-chr.jpg";3;7
"LDP 6834-1 WT+CHR";"Подвесной светильник Lumina Deco Snowman LDP 6834-1 WT+CHR";Новинки;дизайнерский;14000;хром;белый;стекло;стекло;;;"Lumina Deco";LED;220-240;7;IP20;1;120;;;1500;;;"https://luminadecoshop.ru/27242/podvesnoj-svetilnik-lumina-deco-snowman-ldp-6834-1-wtchr.jpg;https://luminadecoshop.ru/27243/podvesnoj-svetilnik-lumina-deco-snowman-ldp-6834-1-wtchr.jpg;https://luminadecoshop.ru/27244/podvesnoj-svetilnik-lumina-deco-snowman-ldp-6834-1-wtchr.jpg";1,42;2
